자치구,연도,성별,심폐지구력,근력,평균BMI,1~2등급비율,3등급비율,4~5등급비율
동작구,2024,여,-0.2664989957821244,0.7138025440396699,20.714285714285715,60.39877300613497,33.86503067484662,5.736196319018405
동작구,2025,남,-1.1794693198924442,0.4496572361937736,22.306818181818183,43.091065785693765,39.98850904912381,16.92042516518242
동작구,2025,여,-0.540153475324786,0.6626290098535357,20.826829268292684,52.90697674418605,38.8922888616891,8.200734394124847
마포구,2016,남,0.014057978518604361,-1.0160387796534776,21.325000000000003,50.52773411183472,42.35346957107568,7.118796317089602
마포구,2016,여,-0.5614060064566232,0.6405270683434786,20.887878787878787,66.0909090909091,30.886363636363633,3.022727272727273
마포구,2017,남,-0.42924360798486694,-0.46244478815386186,21.522222222222222,47.80534351145038,42.93893129770993,9.255725190839694
마포구,2017,여,0.3815096289357573,0.006591924458051439,20.86969696969697,68.33740831295843,29.02200488997555,2.6405867970660144
마포구,2018,남,-0.46083979865942387,-0.9491459034658365,21.61388888888889,46.717171717171716,43.40909090909091,9.873737373737374
마포구,2018,여,-1.1071264671302286,0.9309363095335706,21.03030303030303,66.57252888318357,30.192554557124517,3.2349165596919125
마포구,2019,남,0.047170681291854345,-1.0577385849455716,21.58888888888889,49.18877156837497,40.87046098377543,9.9407674478496
마포구,2019,여,0.07451115653153383,-0.5025053995606189,20.772727272727273,63.48657985649747,33.218176986446984,3.2952431570555407
마포구,2020,남,-0.45005501066269693,0.6539916637140766,21.669444444444444,42.833787465940055,44.986376021798364,12.17983651226158
마포구,2020,여,-0.1920432836567757,-0.12254475026440918,20.736363636363635,61.272475795297375,34.24619640387275,4.481327800829876
마포구,2021,남,0.28574029235181186,0.843674625917237,22.53333333333333,48.310810810810814,46.62162162162162,5.0675675675675675
마포구,2022,남,0.10027582688782437,-0.6668226241061338,22.575000000000003,40.54333764553687,43.182406209573095,16.27425614489004
마포구,2022,여,-1.040968856161251,-0.7634258754361681,20.815151515151513,50.64412238325282,39.559849704777236,9.796027911969942
마포구,2023,남,0.21973602542840376,0.25706724144118037,22.37777777777778,39.64512711864407,43.64406779661017,16.710805084745765
마포구,2023,여,-0.5796690210696386,-0.30091860291513967,20.636363636363637,55.29701615110868,35.77881193539557,8.924171913495757
마포구,2024,남,-0.2957946230818281,-0.7734028702036534,21.78611111111111,45.26546250684182,41.46141215106732,13.27312534209086
마포구,2024,여,-0.9436216140499434,-0.497990805411061,20.454545454545453,58.26112073945696,34.43096476025419,7.307914500288851
마포구,2025,남,0.0750705472647688,-1.0146140265713355,21.983333333333334,43.16030972182392,39.94837969601377,16.891310582162316
마포구,2025,여,-0.06865407493845177,-1.3325851327051084,20.40909090909091,60.43400713436385,32.609988109393576,6.956004756242569
서대문구,2016,남,0.13685516926502128,-0.7350449280095321,21.772727272727273,45.19230769230769,46.875,7.9326923076923075
서대문구,2016,여,0.32618844355209436,-0.42408516088648823,21.33888888888889,53.543728269590794,41.45493447445841,5.001337255950789
서대문구,2017,남,0.02050094666140989,-1.543186381001777,21.62121212121212,47.964040190375464,43.38974087784241,8.646218931782126
서대문구,2017,여,-0.07227070741527149,0.9419487569907868,20.975,61.91977077363897,34.98567335243553,3.0945558739255015
서대문구,2018,남,0.206747599340206,-0.28125461334394236,21.754545454545454,49.13031080695751,43.76960364984317,7.100085543199315
서대문구,2018,여,0.3045666237549132,-0.985373165887372,20.97222222222222,61.448382126348235,35.00770416024653,3.5439137134052388
서대문구,2019,남,0.25840175022704953,-0.33329978666276516,21.912121212121214,50.39706780696396,39.82895540623091,9.773976786805132
서대문구,2019,여,-0.09070910522453757,-1.218773106251857,20.855555555555554,59.885931558935354,36.153358681875794,3.960709759188847
서대문구,2020,남,0.3819093075795663,-0.0651609996777316,21.92727272727273,52.015233259282766,39.25737860996509,8.727388130752143
서대문구,2020,여,0.5274957935116024,-1.2681131727082737,20.87222222222222,58.7248322147651,36.97986577181208,4.295302013422819
서대문구,2021,남,0.24021069217372806,-0.07272690853524336,22.2,48.458149779735685,36.12334801762114,15.418502202643172
서대문구,2021,여,0.47928036220169534,-0.6521138942187606,20.5,61.46788990825688,32.11009174311927,6.422018348623854
서대문구,2022,남,-0.35413400134622514,0.35505386238328823,22.972727272727273,39.43569553805774,44.25853018372703,16.305774278215225
서대문구,2022,여,0.3868872779102616,-0.14012483422887942,21.038888888888888,51.27410468319559,42.21763085399449,6.508264462809918
서대문구,2023,남,-0.3856119335959982,-0.059538950519681465,22.53636363636364,47.646657571623464,38.915416098226466,13.437926330150068
서대문구,2023,여,0.004983941303666232,0.3346163672979337,21.01388888888889,58.999647763296934,35.716801690736176,5.2835505459668894
서대문구,2024,남,-0.18894802699232194,-0.40376994423775603,21.972727272727273,48.572399728076135,39.496940856560165,11.930659415363698
서대문구,2024,여,0.45492162028769095,-0.2413796095142747,20.76111111111111,58.658008658008654,35.75036075036075,5.591630591630592
서대문구,2025,남,-0.19056863591259768,-0.7038236256847116,22.03939393939394,46.95957820738137,37.89103690685413,15.1493848857645
서대문구,2025,여,0.15257414859119867,-0.28210351672957196,20.58888888888889,61.937590711175616,33.09143686502177,4.970972423802612
서초구,2016,남,0.01668349856445578,-0.5218192538584512,21.208333333333332,44.72547809993831,43.66132017273288,11.613201727328809
서초구,2016,여,-0.17552117425243086,0.05723646023944721,20.166666666666668,61.200774693350546,34.68366688185927,4.115558424790187
서초구,2017,남,-0.09839562403445888,-0.9436866972317621,21.26111111111111,45.9366278115252,43.85158430471187,10.211787883762929
서초구,2017,여,0.49379072395486046,-0.21340983565864632,20.076923076923077,63.7588529970634,32.993608567973745,3.247538434962861
서초구,2018,남,0.05593466937708321,-0.15113965009164587,21.336111111111112,46.97907949790795,42.54393305439331,10.476987447698745
서초구,2018,여,-0.001785913612641928,-0.5260137663798939,20.16153846153846,65.57932263814617,30.6951871657754,3.7254901960784315
서초구,2019,남,0.0775528554781191,-0.46125087286764704,21.505714285714287,46.66438003772937,38.96415709140799,14.371462870862631
서초구,2019,여,-0.5597965637905441,-0.7300134143691223,19.914634146341463,63.332718213692566,32.88429599557114,3.7829857907362987
서초구,2020,남,-0.3449245224112152,0.6812144100229878,21.556410256410256,45.538676444910074,41.74960712414877,12.711716430941156
서초구,2020,여,0.10491084293662076,0.26608467177639306,20.145238095238096,63.45389130846431,32.68320393864798,3.8629047528877107
서초구,2021,남,-0.2532819936171071,-0.5776685855002969,21.900000000000002,49.48186528497409,39.637305699481864,10.880829015544041
서초구,2021,여,0.2324961038705868,0.6423479053132548,20.533333333333335,60.902255639097746,31.57894736842105,7.518796992481203
서초구,2022,남,-0.4064685913266364,0.12188104140558231,22.34102564102564,36.22749453138145,45.68399798081777,18.088507487800772
서초구,2022,여,-0.430611965374488,-0.9820076522303655,20.336585365853658,51.932324131789855,39.5013357079252,8.56634016028495
서초구,2023,남,-0.4332257036322432,-0.3524288203078141,21.907894736842106,37.617823479006,44.06169665809769,18.320479862896317
서초구,2023,여,-0.6840027651278833,0.19096002483307353,20.073809523809523,54.490161001788906,37.94275491949911,7.567084078711986
서초구,2024,남,-0.23129531304416218,0.33406977607778376,21.572222222222223,43.60155973059199,41.86458702587735,14.533853243530661
서초구,2024,여,0.023037071301665102,-0.11620416415938646,19.961904761904762,60.12692656391659,33.871260199456025,6.00181323662738
서초구,2025,남,-0.4634516379089268,0.33828833620115323,21.658333333333335,42.26768377253814,40.74202496532593,16.990291262135923
서초구,2025,여,-0.33130307969921824,0.02597905866955441,20.026190476190475,60.88791047514217,33.223261786828104,5.888827738029719
성동구,2016,남,0.04760707337548037,-0.2060065800614448,21.233333333333334,53.38485316846986,38.42349304482225,8.191653786707882
성동구,2016,여,0.11798961475679351,0.20526410754536706,20.72121212121212,64.64614408124405,31.35512535702951,3.9987305617264357
성동구,2017,남,0.6680364823574022,-0.13268454147808117,21.545454545454547,51.98986975397975,37.77134587554269,10.23878437047757
성동구,2017,여,-0.18488629897771863,0.3329701422443956,20.912121212121214,63.77410468319559,31.16391184573003,5.06198347107438
성동구,2018,남,-0.09569376034476529,-0.12078208075065648,21.666666666666668,44.960362400906,45.37561343903359,9.6640241600604
성동구,2018,여,-0.20671523226413327,0.07521096974096826,20.83030303030303,57.03490464195754,38.359121986326016,4.605973371716445
성동구,2019,남,0.40121921255408033,-0.46021775819638994,21.921875,46.440938822624084,43.7475952289342,9.811465948441707
성동구,2019,여,0.1314422811549088,-0.3086755676281754,20.90625,59.230470268169455,37.34939759036144,3.4201321414691024
성동구,2020,남,0.1313186716589161,-1.1325949773189528,22.015151515151516,44.164037854889585,45.701892744479494,10.134069400630914
성동구,2020,여,0.1875357428256068,-0.5935017673635481,21.075757575757574,56.64860358482701,39.43309712380159,3.918299291371405
성동구,2022,남,0.3220007823088962,-0.484782366635869,22.784848484848485,40.32586558044807,41.34419551934827,18.329938900203665
성동구,2022,여,0.4871564715104889,0.9542089509181148,20.984848484848484,55.94882729211087,36.417910447761194,7.633262260127932
성동구,2023,남,0.18040239700396332,0.3729450798855076,22.40909090909091,42.96137339055794,42.188841201716734,14.84978540772532
성동구,2023,여,0.565568606914466,0.6928974686855719,20.824242424242424,57.25022104332449,36.03006189213086,6.71971706454465
성동구,2024,남,-0.3501931979016407,0.32213505987590413,22.145454545454545,48.8929889298893,37.1309963099631,13.976014760147601
성동구,2024,여,-0.13891373393721818,1.0452611029509304,20.71818181818182,60.42959427207637,32.840095465393794,6.730310262529833
성동구,2025,남,0.1302084351431442,-0.21440994353900297,22.106060606060606,45.744680851063826,39.65183752417795,14.603481624758222
성동구,2025,여,0.041159009678325864,0.17920683262711115,20.75151515151515,58.902077151335305,33.976261127596445,7.121661721068249
성북구,2016,남,0.5796150190031902,-0.2899608594410227,21.41111111111111,52.79114533205005,39.91017003529034,7.298684632659609
성북구,2016,여,-0.3130230612621384,-0.1921832182230998,20.822222222222223,61.01757631822387,35.18963922294172,3.7927844588344124
성북구,2017,남,-0.8867014520368592,0.1351497429667037,21.5,50.26914394860219,42.85466226775482,6.876193783642994
성북구,2017,여,-0.3021343058577236,-0.11337981673420146,20.688888888888886,63.51595424443106,33.73469797310857,2.749347782460365
성북구,2018,남,-1.003748498861796,-0.7411007810224547,21.724444444444444,48.80564603691639,43.087224031849445,8.107129931234166
성북구,2018,여,0.03197025376764521,0.14545278295917083,20.85,65.5367231638418,30.571249215317014,3.89202762084118
성북구,2019,남,-0.934010216280896,0.25887483109692505,21.88,52.25758697261288,39.785344189489265,7.957068837897853
성북구,2019,여,0.06919838127059541,-0.030437057412223672,20.950000000000003,62.621573828470375,34.261715296198055,3.116710875331565
성북구,2020,남,-1.0228039720639774,-0.1428279101665044,22.044444444444444,49.642097117430836,41.864964209711744,8.49293867285742
성북구,2020,여,0.2553870500610983,0.6506055471825579,20.83888888888889,59.006211180124225,37.15205889118933,3.841729928686451
성북구,2022,남,0.7245371026520816,0.7885943808058791,22.871111111111112,41.122793096607815,45.24895853997223,13.628248363419956
성북구,2022,여,1.1750172580066274,-0.5472687446797221,20.927777777777777,54.41278665740097,38.86958536020384,6.717627982395181
성북구,2023,남,0.4215075134803232,-0.509986687752632,22.36,46.96323380052813,41.945967905748525,11.090798293723338
성북구,2023,여,1.2648977176211404,0.07965042638582183,20.697222222222223,59.966777408637874,35.61936402467964,4.413858566682487
성북구,2024,남,-0.26382110095654837,0.1194860326981203,21.95777777777778,46.859592711682744,41.52197213290461,11.618435155412648
성북구,2024,여,0.7527575653252203,0.4471352892203993,20.619444444444444,62.291822023365654,32.96047725577927,4.747700720855083
성북구,2025,남,-0.03564122576766121,0.6393314990249656,21.966666666666665,48.46971999131756,39.960929021054916,11.569350987627523
성북구,2025,여,0.8146929215256696,0.6208907457117716,20.533333333333335,61.87265917602996,33.3832709113608,4.7440699126092385
송파구,2016,남,1.067710001856886,-0.7252997637212157,21.297222222222224,51.77080334005183,38.68893367885594,9.540262981092235
송파구,2016,여,0.29467056974730993,-0.04690758589219285,20.487499999999997,65.19542126430855,31.906775291327214,2.897803444364236
송파구,2017,남,0.20593183587475553,-0.06416444007406466,21.55972222222222,49.919965852096894,39.91036175434852,10.169672393554583
송파구,2017,여,0.1386897118928173,-0.35955904535687183,20.452777777777776,67.32169691365159,30.12368512310716,2.5546179632412436
송파구,2018,남,-0.09130719364071693,-0.03791577380026693,21.630555555555556,48.06895779693272,43.994178887271914,7.936863315795366
송파구,2018,여,0.01753905439560288,-0.5866152832224942,20.491666666666667,66.20756312673673,30.892835568442674,2.899601304820587
송파구,2019,남,0.049569957578728174,0.7859258126888768,21.734722222222224,52.65497076023392,39.672514619883046,7.6725146198830405
송파구,2019,여,0.45501270502128954,0.6076423544686044,20.461111111111112,66.64998749061797,30.62296722541906,2.727045283962972
송파구,2020,남,0.4405544120525612,0.2986916410660412,21.676000000000002,54.675914852906004,37.622578330542936,7.701506816551064
송파구,2020,여,0.44372531342107047,0.1805048857190996,20.483999999999998,67.43090052222647,30.059864985352185,2.5092344924213474
송파구,2021,남,0.3359798511690078,0.047579522585664655,21.7,52.226720647773284,43.31983805668016,4.4534412955465585
송파구,2021,여,0.6972731237275079,0.3561741756485046,20.75,68.18181818181817,29.09090909090909,2.727272727272727
송파구,2022,남,0.291655216121031,0.3825453196373115,22.369333333333334,43.94934894277864,43.35204873969657,12.698602317524788
송파구,2022,여,0.5960747452012822,0.4345897841176178,20.572000000000003,57.667004048582996,37.23431174089069,5.098684210526316
송파구,2023,남,0.5310611587646501,0.390705877738496,22.058974358974357,46.48262501513501,41.91790773701417,11.59946724785083
송파구,2023,여,0.3221959011399786,0.2635926876285573,20.41025641025641,60.27431735246005,34.83075374355102,4.8949289039889265
송파구,2024,남,0.5354657388179215,0.38978175216566485,21.74871794871795,53.41677096370463,35.99499374217772,10.588235294117647
송파구,2024,여,0.6211681121218239,0.6577567007243751,20.276923076923076,64.82882420823182,30.41415566098218,4.757020130785998
송파구,2025,남,0.42690223529134835,1.0663582008502077,21.865384615384617,52.0351354695039,36.496350364963504,11.4685141655326
송파구,2025,여,0.5394568329624452,0.8670475895812636,20.346153846153847,64.25176621708414,31.34232498394348,4.405908798972383
양천구,2016,남,-0.7241342918405002,-0.2912444089418979,21.225925925925928,48.137838356690345,43.97197158763678,7.890190055672875
양천구,2016,여,-0.5239213686750307,-0.313700947287682,20.376470588235296,63.94506326376121,33.04855628852601,3.006380447712772
양천구,2017,남,-0.38989025704571745,-0.48406405255519136,21.425925925925927,49.772943288626045,40.986376597317566,9.240680114056394
양천구,2017,여,-0.4899985668887889,-0.8313769725251179,20.5,66.79586563307494,29.97416020671835,3.229974160206718
양천구,2018,남,0.4554987839932305,0.2241066593832938,21.63148148148148,48.87752833963103,39.931095799066455,11.191375861302513
양천구,2018,여,0.4247627373945096,-0.42585606764337364,20.705882352941178,64.19676214196762,31.569115815691156,4.2341220423412205
양천구,2019,남,-0.3889703474054473,-0.6304437252603651,21.75925925925926,47.9459958458343,42.31479344564967,9.73921070851604
양천구,2019,여,0.10970324887018391,1.6084703841155623,20.719607843137254,64.12103746397695,32.28975635315693,3.5892061828661252
양천구,2020,남,0.16989286295826672,-0.23838734340358392,21.84259259259259,46.43375241779497,42.85541586073501,10.71083172147002
양천구,2020,여,-0.05489121650465635,0.22609662441432474,20.647058823529413,62.13526043086992,34.06053995091355,3.8041996182165256
양천구,2021,남,-0.14443593002042854,-0.3233653067038028,22.666666666666668,23.119777158774372,39.83286908077994,37.04735376044568
양천구,2022,남,0.4802583157094961,0.29995240691216524,22.67037037037037,39.03736991485336,45.18684957426679,15.77578051087985
양천구,2022,여,0.3908347064372384,0.2828148108029664,20.96470588235294,55.39644656589764,37.96075311588438,6.64280031821798
양천구,2023,남,0.19542519753928184,0.1001938244604718,22.315094339622643,43.28611212011139,41.74839568955079,14.965492190337814
양천구,2023,여,0.9940072547174097,-0.6637660871505305,20.69,59.647444657010105,34.968570647717954,5.383984695271932
양천구,2024,남,0.6417745306301283,0.5789410202669104,21.966666666666665,47.74971150147454,39.646108475445565,12.604180023079884
양천구,2024,여,0.5018621622253365,0.7477718369084632,20.466666666666665,62.07045291157441,32.98346513299784,4.94608195542775
양천구,2025,남,0.4134295674164362,0.4237566992642949,22.02156862745098,44.65128474043,39.78762454116413,15.561090718405874
양천구,2025,여,0.4304181404359398,0.14239201922417788,20.591666666666665,59.2752116441408,35.377989009356895,5.346799346502302
영등포구,2016,남,-0.34074274792954534,0.4070100636112808,21.084848484848482,52.9338945283486,38.22728398118346,8.838821490467938
영등포구,2016,여,0.4057833468766144,0.3885318714354144,20.48787878787879,65.02655856863294,31.4229801509645,3.5504612804025717
영등포구,2017,남,0.8319506648289363,-0.06226508937732054,21.36060606060606,52.285637002975385,37.00297538544766,10.711387611576955
영등포구,2017,여,1.4609165665139667,0.9008268456853606,20.633333333333333,68.96766169154229,28.04726368159204,2.9850746268656714
영등포구,2018,남,0.31841317798079866,0.34546376011728047,21.415151515151518,53.15005727376862,37.42840778923253,9.421534936998855
영등포구,2018,여,0.7628762989738477,0.8016116108052947,20.581818181818182,69.82729427700643,27.023366068405014,3.149339654588554
영등포구,2019,남,0.3733044041901554,0.1169590696684568,21.62727272727273,54.550880334228594,35.273052820053714,10.176066845717695
영등포구,2019,여,1.0926099764227297,-0.6523398326613877,20.554545454545455,65.46355272469923,30.36093418259023,4.175513092710545
영등포구,2020,남,0.5139746875077069,-1.0783686332909497,21.618181818181817,52.54716981132076,36.257861635220124,11.19496855345912
영등포구,2020,여,0.6068574961046792,-0.528929195101654,20.533333333333335,64.52212718482707,30.866493120119003,4.611379695053923
영등포구,2022,남,0.16582353208466058,0.3200396696703798,22.744444444444444,40.81570070530512,43.91291015026066,15.271389144434222
영등포구,2022,여,0.5993283191836589,-0.47192612838777787,20.875,50.931677018633536,40.407177363699105,8.661145617667357
영등포구,2023,남,0.06737388642413311,-0.9404423571265222,22.591666666666665,39.46300343428037,42.74118014361536,17.795816422104277
영등포구,2023,여,0.2816150582610751,-0.18002157194273524,20.83888888888889,51.275862068965516,39.62068965517241,9.10344827586207
영등포구,2024,남,0.2617950842021207,-0.045708981791585196,22.225,48.31813895001572,36.62370323797548,15.058157812008801
영등포구,2024,여,0.21640939937306114,0.02181720863459649,20.730555555555554,59.30965814802522,33.78692333222701,6.90341851974776
영등포구,2025,남,0.33730875509618036,0.42247433827529707,22.22222222222222,46.66230366492147,37.5,15.837696335078533
영등포구,2025,여,0.2711973099299667,0.4777853742887153,20.758333333333333,58.69202535869202,34.134134134134136,7.173840507173841
용산구,2016,남,-0.3688948801662302,0.3493184353649245,21.46875,42.29390681003584,50.497809637594585,7.208283552369574
용산구,2016,여,-0.2800676291284549,1.0580129811900223,21.022222222222222,62.71111111111111,34.57777777777778,2.711111111111111
용산구,2017,남,0.5716221480268934,0.9072439203111275,21.711111111111112,52.95735900962861,38.101788170563964,8.940852819807429
용산구,2017,여,0.3132878003115525,0.10822024063313658,21.02777777777778,70.15655577299414,27.25048923679061,2.592954990215264
용산구,2018,남,0.6886259150562754,1.009983476901424,21.866666666666667,53.48837209302325,37.16085271317829,9.35077519379845
용산구,2018,여,0.8931898143567005,0.5617685082625986,21.055555555555557,73.13272434175174,24.556689951638905,2.31058570660935
용산구,2019,남,0.38753569002281757,0.2987461174363668,22.022222222222222,56.864754098360656,36.27049180327869,6.864754098360656
용산구,2019,여,-0.5211356786027027,0.11007029759870375,21.172222222222224,67.74941995359629,29.582366589327147,2.668213457076566
용산구,2020,남,-0.9737157034437466,1.1607609760450186,22.205555555555556,55.55555555555556,38.49016480595428,5.954279638490164
용산구,2020,여,0.03964660246092333,0.02697518971074811,20.855555555555554,66.93251533742331,29.447852760736197,3.6196319018404908
용산구,2022,남,0.5167782522636291,0.2729806780209289,22.88888888888889,50.943396226415096,36.02058319039451,13.036020583190394
용산구,2022,여,0.8368275596177885,-0.7205281959723137,22.283333333333335,58.26193390452876,36.1077111383109,5.630354957160343
용산구,2023,남,0.7456744529003183,0.24558354066538815,22.672222222222224,51.32586918090748,36.652916912197995,12.02121390689452
용산구,2023,여,1.250506450954746,-0.1684251048397573,21.049999999999997,60.71887034659821,35.17329910141206,4.10783055198973
용산구,2024,남,1.284119702087936,0.9247238421656365,22.61111111111111,54.9936788874842,33.122629582806574,11.883691529709228
용산구,2024,여,1.3708451978941598,-0.4265648899086123,21.049999999999997,62.1583742116328,33.707077785564124,4.134548002803083
용산구,2025,남,1.5733909352598996,-0.352666890228915,22.188888888888886,52.71366188396757,35.74547723019339,11.540860885839052
용산구,2025,여,1.1593486752205042,-0.04932463105803875,21.083333333333332,62.31003039513677,32.37082066869301,5.319148936170213
은평구,2016,남,-0.31683814779150604,-0.16612030363411381,21.075,53.647438720093945,39.982386613826506,6.370174666079553
은평구,2016,여,0.11292507436598424,-0.18659826874426963,20.658333333333335,62.21981759159066,34.20930592054414,3.570876487865203
은평구,2017,남,0.9124694666245731,0.21184118870837668,21.379166666666666,51.82308180088776,40.12365250475586,8.053265694356373
은평구,2017,여,-0.3497296022393385,0.8129210738543007,20.756249999999998,60.143442622950815,35.28005464480874,4.576502732240438
은평구,2018,남,0.473722939080135,0.45665256661025344,21.618750000000002,52.186343760511264,40.363269424823415,7.450386814665322
은평구,2018,여,0.3803632544676308,-0.06967188765210586,20.852083333333333,61.20188816267248,35.330428467683376,3.467683369644154
은평구,2019,남,-0.05850247314441496,0.44025235063413354,21.741666666666664,53.43416370106762,37.49110320284698,9.07473309608541
은평구,2019,여,-0.0014641077822251287,0.20194891051090194,21.010416666666668,62.774155305275634,32.1675558190081,5.058288875716261
은평구,2020,남,-0.29001081734880496,0.32559090217093783,21.84375,48.120441368991955,42.99607256405461,8.883486066953433
은평구,2020,여,0.0947708040321303,0.14615441175016228,20.991666666666667,60.56627000410341,34.61222814936397,4.821501846532622
은평구,2022,남,-0.6098814559292348,-0.22043560129078066,22.704166666666666,39.99245425391435,41.80343331446897,18.204112431616675
은평구,2022,여,-0.4268791599712453,-0.21055482288092844,20.897916666666667,48.853868194842406,41.526811297584935,9.619320507572656
은평구,2023,남,-1.4077196820692008,-0.2010019848491761,22.375,41.32703288048828,38.21618428824572,20.456782831265997
은평구,2023,여,-0.37985918833316057,0.1496638555359199,20.852083333333333,53.65239294710328,37.06968933669186,9.27791771620487
은평구,2024,남,-0.9056865861437038,0.17329833345141776,22.166666666666668,47.9072630283135,35.06360279031596,17.029134181370537
은평구,2024,여,0.17825084148100004,-0.5691254978780481,20.783333333333335,58.215661103979464,33.99657680787334,7.787762088147197
은평구,2025,남,-1.0066922630124975,-0.5030923411070581,22.01489361702128,47.808764940239044,36.04529251415391,16.145942545607046
은평구,2025,여,0.4604544012380032,-0.2707759385478063,20.68936170212766,58.920800696257615,34.39947780678851,6.679721496953873
종로구,2016,남,0.8729869262188164,0.07687095403049558,21.59333333333333,52.995616171456405,38.23672674135412,8.767657087189479
종로구,2016,여,-1.6316724751016665,-1.6196067007879542,20.52,58.60010851871947,39.50081389039609,1.8990775908844275
종로구,2017,남,0.9001793869553576,0.5108836298177896,21.846666666666668,60.130718954248366,30.82788671023965,9.041394335511981
종로구,2017,여,-0.6296110101956599,-1.4240661209976686,20.526666666666664,51.74563591022444,46.3216957605985,1.9326683291770574
종로구,2018,남,0.9443296143908219,0.23176749962755072,21.913333333333334,57.64425936942297,33.8488994646044,8.506841165972636
종로구,2018,여,-1.7522050635343334,-0.352367915631057,20.88,53.333333333333336,40.476190476190474,6.190476190476191
종로구,2019,남,1.1359215069449753,0.8922143401957451,21.98,62.50795671546785,31.826861871419474,5.665181413112667
종로구,2019,여,-0.17103529109258608,-0.24145459236481917,20.533333333333335,56.58972449739389,39.38942665673865,4.0208488458674605
종로구,2020,남,0.5131160029245477,0.46116323514975005,21.953333333333333,62.73333333333333,33.33333333333333,3.933333333333333
종로구,2020,여,-2.1682882344489323,-0.7360727489453545,20.7,57.27204220045215,36.850037678975134,5.87792012057272
종로구,2022,남,1.2297968027299568,-1.0183379556366619,22.66,41.919548341566696,38.320395201129145,19.760056457304167
종로구,2022,여,-1.3272586232073436,-0.9242865055822542,21.1,48.01526717557252,45.49618320610687,6.488549618320611
종로구,2023,남,0.6266811748249164,0.48279866523838644,22.233333333333334,47.64437689969605,37.38601823708207,14.969604863221885
종로구,2023,여,-1.5813521542564495,-1.9365212483524419,20.686666666666667,55.44082605242255,40.9054805401112,3.653693407466243
종로구,2024,남,1.0974012577392385,-0.23702318509204315,22.040000000000003,51.21163166397415,33.521809369951534,15.266558966074314
종로구,2024,여,-1.5044085480098215,-1.722198365546852,19.64,56.09555189456342,38.138385502471166,5.766062602965404
종로구,2025,남,1.241549140250642,0.3043536576945489,21.9,49.027895181741336,36.43279797125951,14.539306846999157
종로구,2025,여,-1.7722694021948557,-1.689934578403017,20.626666666666665,58.65874363327674,36.16298811544992,5.178268251273345
중구,2016,남,0.2717357991666035,-0.3899994208237943,21.6,53.74823196605375,41.584158415841586,4.667609618104668
중구,2016,여,-1.5814301333468999,-0.2775368053523435,21.625,54.96742671009772,41.20521172638437,3.8273615635179157
중구,2017,남,-0.7902339373519848,0.20996466976676173,22.066666666666666,50.851788756388416,44.71890971039183,4.429301533219761
중구,2017,여,-2.541611164496492,-0.8042295777229507,21.2,56.669733210671566,38.822447102115916,4.507819687212511
중구,2018,남,-0.2784286947196278,-1.1842029354086832,22.066666666666666,47.86245353159851,43.866171003717476,8.271375464684015
중구,2018,여,-1.681273639809165,-0.3882315359629321,21.291666666666668,59.86261040235525,35.91756624141315,4.2198233562316
중구,2019,남,0.4785095518219961,-0.7535589597706754,22.146666666666665,49.59839357429719,42.570281124497996,7.83132530120482
중구,2019,여,-0.6262365696915662,-0.03613686726923404,20.900000000000002,59.19003115264797,35.92938733125649,4.880581516095535
중구,2020,남,0.9990234458167778,-0.7363238111522292,22.246666666666666,48.42767295597484,41.61425576519916,9.958071278825996
중구,2020,여,0.7911995064456819,-0.906817696072645,21.150000000000002,55.14124293785311,41.12994350282486,3.728813559322034
중구,2022,남,1.1969219907940105,0.6767895295091569,22.573333333333334,45.93967517401392,40.48723897911833,13.57308584686775
중구,2022,여,-0.6088104130834946,0.3074642651155443,21.566666666666666,46.273637374860954,46.941045606229146,6.7853170189099
중구,2023,남,0.5339626924895542,0.3582320439848685,22.553333333333335,45.532435740514074,41.2484700122399,13.219094247246021
중구,2023,여,0.21447636671396125,-0.06911026326044685,21.208333333333332,53.4994068801898,41.518386714116254,4.98220640569395
중구,2024,남,0.39211557647417417,-1.2431119299437594,22.326666666666664,45.73643410852713,40.05167958656331,14.21188630490956
중구,2024,여,-0.7091271946965718,-1.5372314987862938,21.154545454545453,50.074294205052006,43.23922734026746,6.686478454680535
중구,2025,남,0.05005725014259382,-1.1921323539415372,22.413333333333334,37.93103448275862,44.16445623342175,17.90450928381963
중구,2025,여,-0.04621001879326858,-2.172091802297247,21.283333333333335,53.97973950795948,39.218523878437054,6.801736613603474
중랑구,2016,남,-0.16233146947621932,0.2615892342384359,21.48787878787879,44.06309955233426,46.57855467917288,9.358345768492859
중랑구,2016,여,0.7113529537850068,-0.808672182166823,21.14047619047619,56.91562932226832,39.07330567081605,4.011065006915629
중랑구,2017,남,-0.7050377268931171,-0.5794327834903297,21.96969696969697,47.15702879264457,43.50350834744737,9.339462859908057
중랑구,2017,여,0.07681429304043237,0.09227716908117845,21.35238095238095,62.172284644194754,34.43196004993758,3.3957553058676657
중랑구,2018,남,-0.5423438081467412,-0.8790788234475738,21.915151515151518,44.14319557778363,43.37983679915767,12.476967623058698
중랑구,2018,여,0.6554536235277576,-1.7542720086893053,21.295238095238094,57.76850886339937,37.09593326381648,5.13555787278415
중랑구,2019,남,0.012445298758869017,0.07117461298053665,22.16969696969697,46.616119067677616,44.48188711036226,8.901993821960124
